Training Start
Compression Rate: 0.8
SNR Value: 7
"epoch: 0, Train Loss: 0.991973, Train Acc: 0.276969, Eval Loss: 0.846527, Eval Acc: 0.516416, PSNR: 1.573092"
"epoch: 15, Train Loss: 0.281183, Train Acc: 0.844033, Eval Loss: 0.275554, Eval Acc: 0.850574, PSNR: 10.647695"
"epoch: 16, Train Loss: 0.277336, Train Acc: 0.847315, Eval Loss: 0.272022, Eval Acc: 0.852255, PSNR: 10.949277"
"epoch: 17, Train Loss: 0.274039, Train Acc: 0.848564, Eval Loss: 0.269057, Eval Acc: 0.853540, PSNR: 10.888147"
"epoch: 18, Train Loss: 0.270969, Train Acc: 0.850463, Eval Loss: 0.265901, Eval Acc: 0.856606, PSNR: 12.634721"
"epoch: 19, Train Loss: 0.268006, Train Acc: 0.852562, Eval Loss: 0.263268, Eval Acc: 0.856210, PSNR: 12.625495"
"epoch: 20, Train Loss: 0.265510, Train Acc: 0.853362, Eval Loss: 0.260451, Eval Acc: 0.859078, PSNR: 10.785002"
"epoch: 21, Train Loss: 0.262960, Train Acc: 0.854261, Eval Loss: 0.257968, Eval Acc: 0.859672, PSNR: 11.283767"
"epoch: 22, Train Loss: 0.260679, Train Acc: 0.855410, Eval Loss: 0.255860, Eval Acc: 0.860661, PSNR: 12.869689"
"epoch: 23, Train Loss: 0.258422, Train Acc: 0.856143, Eval Loss: 0.253735, Eval Acc: 0.861551, PSNR: 11.069348"
"epoch: 24, Train Loss: 0.256371, Train Acc: 0.857892, Eval Loss: 0.251748, Eval Acc: 0.862836, PSNR: 11.035322"
"epoch: 25, Train Loss: 0.254403, Train Acc: 0.858925, Eval Loss: 0.249908, Eval Acc: 0.863825, PSNR: 12.749724"
"epoch: 26, Train Loss: 0.252456, Train Acc: 0.859725, Eval Loss: 0.247992, Eval Acc: 0.866100, PSNR: 12.025260"
"epoch: 27, Train Loss: 0.250713, Train Acc: 0.860741, Eval Loss: 0.246302, Eval Acc: 0.866594, PSNR: 13.390618"
"epoch: 28, Train Loss: 0.249031, Train Acc: 0.861724, Eval Loss: 0.244711, Eval Acc: 0.866396, PSNR: 11.918780"
"epoch: 29, Train Loss: 0.247275, Train Acc: 0.862207, Eval Loss: 0.242639, Eval Acc: 0.867781, PSNR: 12.775911"
"epoch: 30, Train Loss: 0.245732, Train Acc: 0.862290, Eval Loss: 0.241193, Eval Acc: 0.869165, PSNR: 11.833151"
"epoch: 31, Train Loss: 0.244256, Train Acc: 0.864056, Eval Loss: 0.240044, Eval Acc: 0.868968, PSNR: 13.577690"
"epoch: 32, Train Loss: 0.242727, Train Acc: 0.863873, Eval Loss: 0.238333, Eval Acc: 0.869956, PSNR: 12.954317"
"epoch: 33, Train Loss: 0.241333, Train Acc: 0.865638, Eval Loss: 0.236984, Eval Acc: 0.870847, PSNR: 12.780550"
"epoch: 34, Train Loss: 0.239918, Train Acc: 0.865605, Eval Loss: 0.235674, Eval Acc: 0.870945, PSNR: 12.629294"
"epoch: 35, Train Loss: 0.238681, Train Acc: 0.866138, Eval Loss: 0.234310, Eval Acc: 0.871242, PSNR: 11.296052"
"epoch: 36, Train Loss: 0.237284, Train Acc: 0.867421, Eval Loss: 0.233061, Eval Acc: 0.873220, PSNR: 12.994909"
"epoch: 37, Train Loss: 0.236159, Train Acc: 0.867571, Eval Loss: 0.231781, Eval Acc: 0.873121, PSNR: 12.628168"
"epoch: 38, Train Loss: 0.234875, Train Acc: 0.868737, Eval Loss: 0.230641, Eval Acc: 0.872824, PSNR: 13.601108"
"epoch: 39, Train Loss: 0.233737, Train Acc: 0.868404, Eval Loss: 0.229452, Eval Acc: 0.873022, PSNR: 14.014755"
"epoch: 40, Train Loss: 0.232506, Train Acc: 0.869353, Eval Loss: 0.228446, Eval Acc: 0.873220, PSNR: 15.553057"
"epoch: 41, Train Loss: 0.231487, Train Acc: 0.869936, Eval Loss: 0.227108, Eval Acc: 0.875692, PSNR: 12.950125"
"epoch: 42, Train Loss: 0.230413, Train Acc: 0.869786, Eval Loss: 0.226129, Eval Acc: 0.875692, PSNR: 15.199573"
"epoch: 43, Train Loss: 0.229294, Train Acc: 0.871169, Eval Loss: 0.225161, Eval Acc: 0.875593, PSNR: 14.344844"
"epoch: 44, Train Loss: 0.228221, Train Acc: 0.872085, Eval Loss: 0.223812, Eval Acc: 0.878263, PSNR: 12.948953"
"epoch: 45, Train Loss: 0.227302, Train Acc: 0.871635, Eval Loss: 0.222904, Eval Acc: 0.877868, PSNR: 13.699505"
"epoch: 46, Train Loss: 0.226260, Train Acc: 0.871385, Eval Loss: 0.221877, Eval Acc: 0.877373, PSNR: 12.572177"
"epoch: 47, Train Loss: 0.225360, Train Acc: 0.872785, Eval Loss: 0.221264, Eval Acc: 0.877472, PSNR: 14.624821"
"epoch: 48, Train Loss: 0.224368, Train Acc: 0.872918, Eval Loss: 0.220247, Eval Acc: 0.878659, PSNR: 13.894794"
"epoch: 49, Train Loss: 0.223400, Train Acc: 0.873651, Eval Loss: 0.219226, Eval Acc: 0.877472, PSNR: 14.638833"
"epoch: 50, Train Loss: 0.222491, Train Acc: 0.874067, Eval Loss: 0.218239, Eval Acc: 0.878362, PSNR: 14.207289"
"epoch: 51, Train Loss: 0.221635, Train Acc: 0.874017, Eval Loss: 0.217589, Eval Acc: 0.879351, PSNR: 14.398456"
"epoch: 52, Train Loss: 0.220736, Train Acc: 0.873984, Eval Loss: 0.216611, Eval Acc: 0.878263, PSNR: 14.156495"
"epoch: 53, Train Loss: 0.219873, Train Acc: 0.874484, Eval Loss: 0.215972, Eval Acc: 0.876780, PSNR: 15.392095"
"epoch: 54, Train Loss: 0.219075, Train Acc: 0.875017, Eval Loss: 0.214963, Eval Acc: 0.879846, PSNR: 14.723628"
"epoch: 55, Train Loss: 0.218183, Train Acc: 0.875900, Eval Loss: 0.214195, Eval Acc: 0.879252, PSNR: 14.503252"
"epoch: 56, Train Loss: 0.217390, Train Acc: 0.876599, Eval Loss: 0.213349, Eval Acc: 0.880835, PSNR: 13.129051"
"epoch: 57, Train Loss: 0.216664, Train Acc: 0.875450, Eval Loss: 0.212549, Eval Acc: 0.880241, PSNR: 13.671384"
"epoch: 58, Train Loss: 0.215890, Train Acc: 0.876216, Eval Loss: 0.211697, Eval Acc: 0.881922, PSNR: 13.900747"
"epoch: 59, Train Loss: 0.214993, Train Acc: 0.876183, Eval Loss: 0.211207, Eval Acc: 0.881230, PSNR: 17.203304"
"epoch: 60, Train Loss: 0.214311, Train Acc: 0.877499, Eval Loss: 0.210245, Eval Acc: 0.882714, PSNR: 14.782840"
"epoch: 61, Train Loss: 0.213620, Train Acc: 0.877299, Eval Loss: 0.209495, Eval Acc: 0.882120, PSNR: 16.172695"
"epoch: 62, Train Loss: 0.212826, Train Acc: 0.877915, Eval Loss: 0.208704, Eval Acc: 0.882714, PSNR: 17.079840"
"epoch: 63, Train Loss: 0.212197, Train Acc: 0.877915, Eval Loss: 0.207816, Eval Acc: 0.884593, PSNR: 14.170986"
"epoch: 64, Train Loss: 0.211453, Train Acc: 0.878082, Eval Loss: 0.207314, Eval Acc: 0.881824, PSNR: 14.604927"
"epoch: 65, Train Loss: 0.210666, Train Acc: 0.878981, Eval Loss: 0.206534, Eval Acc: 0.884691, PSNR: 15.214116"
"epoch: 66, Train Loss: 0.209883, Train Acc: 0.879581, Eval Loss: 0.205809, Eval Acc: 0.882417, PSNR: 15.829132"
"epoch: 67, Train Loss: 0.209407, Train Acc: 0.878948, Eval Loss: 0.205361, Eval Acc: 0.882516, PSNR: 15.054215"
"epoch: 68, Train Loss: 0.208708, Train Acc: 0.878948, Eval Loss: 0.204286, Eval Acc: 0.884395, PSNR: 13.927815"
"epoch: 69, Train Loss: 0.208103, Train Acc: 0.879231, Eval Loss: 0.204106, Eval Acc: 0.883801, PSNR: 16.633351"
"epoch: 70, Train Loss: 0.207322, Train Acc: 0.880247, Eval Loss: 0.203350, Eval Acc: 0.885087, PSNR: 15.833780"
"epoch: 71, Train Loss: 0.206753, Train Acc: 0.880297, Eval Loss: 0.202703, Eval Acc: 0.884296, PSNR: 16.993795"
"epoch: 72, Train Loss: 0.206019, Train Acc: 0.881047, Eval Loss: 0.202220, Eval Acc: 0.885878, PSNR: 14.752152"
"epoch: 73, Train Loss: 0.205509, Train Acc: 0.880947, Eval Loss: 0.201387, Eval Acc: 0.886669, PSNR: 14.429843"
"epoch: 74, Train Loss: 0.204783, Train Acc: 0.880614, Eval Loss: 0.200963, Eval Acc: 0.885186, PSNR: 16.047939"
"epoch: 75, Train Loss: 0.204274, Train Acc: 0.880547, Eval Loss: 0.200193, Eval Acc: 0.883999, PSNR: 15.153600"
"epoch: 76, Train Loss: 0.203728, Train Acc: 0.881113, Eval Loss: 0.199785, Eval Acc: 0.885779, PSNR: 16.234074"
"epoch: 77, Train Loss: 0.203076, Train Acc: 0.881547, Eval Loss: 0.198915, Eval Acc: 0.885483, PSNR: 15.256607"
"epoch: 78, Train Loss: 0.202529, Train Acc: 0.881663, Eval Loss: 0.198481, Eval Acc: 0.885384, PSNR: 15.456482"
"epoch: 79, Train Loss: 0.201949, Train Acc: 0.881530, Eval Loss: 0.197881, Eval Acc: 0.886966, PSNR: 17.109494"
"epoch: 80, Train Loss: 0.201430, Train Acc: 0.882163, Eval Loss: 0.197264, Eval Acc: 0.886373, PSNR: 15.614177"
"epoch: 81, Train Loss: 0.200704, Train Acc: 0.882663, Eval Loss: 0.196798, Eval Acc: 0.885977, PSNR: 16.009495"
"epoch: 82, Train Loss: 0.200287, Train Acc: 0.882463, Eval Loss: 0.196109, Eval Acc: 0.888252, PSNR: 17.437600"
"epoch: 83, Train Loss: 0.199727, Train Acc: 0.882396, Eval Loss: 0.195849, Eval Acc: 0.887658, PSNR: 14.907592"
"epoch: 84, Train Loss: 0.199148, Train Acc: 0.882862, Eval Loss: 0.195033, Eval Acc: 0.888350, PSNR: 15.270214"
"epoch: 85, Train Loss: 0.198663, Train Acc: 0.883046, Eval Loss: 0.194651, Eval Acc: 0.886867, PSNR: 15.748031"
"epoch: 86, Train Loss: 0.198181, Train Acc: 0.883379, Eval Loss: 0.194291, Eval Acc: 0.886768, PSNR: 15.512136"
"epoch: 87, Train Loss: 0.197641, Train Acc: 0.882929, Eval Loss: 0.193465, Eval Acc: 0.889043, PSNR: 16.925679"
"epoch: 88, Train Loss: 0.197008, Train Acc: 0.883845, Eval Loss: 0.193071, Eval Acc: 0.887955, PSNR: 17.217672"
"epoch: 89, Train Loss: 0.196588, Train Acc: 0.883895, Eval Loss: 0.192572, Eval Acc: 0.889241, PSNR: 15.725267"
"epoch: 90, Train Loss: 0.196023, Train Acc: 0.883662, Eval Loss: 0.192198, Eval Acc: 0.887065, PSNR: 17.799049"
"epoch: 91, Train Loss: 0.195589, Train Acc: 0.884295, Eval Loss: 0.191274, Eval Acc: 0.887164, PSNR: 16.344094"
"epoch: 92, Train Loss: 0.195007, Train Acc: 0.884378, Eval Loss: 0.191128, Eval Acc: 0.888153, PSNR: 14.925650"
"epoch: 93, Train Loss: 0.194579, Train Acc: 0.884128, Eval Loss: 0.190439, Eval Acc: 0.889537, PSNR: 16.694802"
"epoch: 94, Train Loss: 0.194082, Train Acc: 0.884795, Eval Loss: 0.190208, Eval Acc: 0.889537, PSNR: 18.336964"
"epoch: 95, Train Loss: 0.193591, Train Acc: 0.885628, Eval Loss: 0.189572, Eval Acc: 0.892108, PSNR: 16.839339"
"epoch: 96, Train Loss: 0.193168, Train Acc: 0.885178, Eval Loss: 0.189233, Eval Acc: 0.888449, PSNR: 15.591987"
"epoch: 97, Train Loss: 0.192635, Train Acc: 0.884395, Eval Loss: 0.188464, Eval Acc: 0.888153, PSNR: 16.324849"
"epoch: 98, Train Loss: 0.192100, Train Acc: 0.885361, Eval Loss: 0.188163, Eval Acc: 0.891119, PSNR: 16.185040"
"epoch: 99, Train Loss: 0.191678, Train Acc: 0.885378, Eval Loss: 0.187866, Eval Acc: 0.890427, PSNR: 17.431430"
Training Start
