Training Start
Compression Rate: 0.8
SNR Value: 5
"epoch: 0, Train Loss: 0.998744, Train Acc: 0.270539, Eval Loss: 0.863350, Eval Acc: 0.495748, PSNR: 1.565290"
"epoch: 74, Train Loss: 0.207576, Train Acc: 0.881330, Eval Loss: 0.203407, Eval Acc: 0.886175, PSNR: 15.884391"
"epoch: 75, Train Loss: 0.207019, Train Acc: 0.881696, Eval Loss: 0.202980, Eval Acc: 0.886472, PSNR: 16.130080"
"epoch: 76, Train Loss: 0.206508, Train Acc: 0.881313, Eval Loss: 0.202033, Eval Acc: 0.885581, PSNR: 16.066311"
"epoch: 77, Train Loss: 0.205884, Train Acc: 0.880980, Eval Loss: 0.201524, Eval Acc: 0.885581, PSNR: 15.379352"
"epoch: 78, Train Loss: 0.205221, Train Acc: 0.881630, Eval Loss: 0.200908, Eval Acc: 0.884593, PSNR: 16.581704"
"epoch: 79, Train Loss: 0.204713, Train Acc: 0.881030, Eval Loss: 0.200152, Eval Acc: 0.886768, PSNR: 16.679746"
"epoch: 80, Train Loss: 0.204076, Train Acc: 0.881930, Eval Loss: 0.199636, Eval Acc: 0.885878, PSNR: 17.213696"
"epoch: 81, Train Loss: 0.203447, Train Acc: 0.882846, Eval Loss: 0.199132, Eval Acc: 0.887856, PSNR: 15.900626"
"epoch: 82, Train Loss: 0.203001, Train Acc: 0.882496, Eval Loss: 0.198534, Eval Acc: 0.886373, PSNR: 15.747528"
"epoch: 83, Train Loss: 0.202362, Train Acc: 0.882729, Eval Loss: 0.197983, Eval Acc: 0.885977, PSNR: 17.511603"
"epoch: 84, Train Loss: 0.201850, Train Acc: 0.882729, Eval Loss: 0.197774, Eval Acc: 0.886570, PSNR: 14.483432"
"epoch: 85, Train Loss: 0.201122, Train Acc: 0.883962, Eval Loss: 0.196694, Eval Acc: 0.887065, PSNR: 16.117237"
"epoch: 86, Train Loss: 0.200761, Train Acc: 0.883629, Eval Loss: 0.196332, Eval Acc: 0.886076, PSNR: 16.748752"
"epoch: 87, Train Loss: 0.200238, Train Acc: 0.883829, Eval Loss: 0.196000, Eval Acc: 0.887856, PSNR: 15.115339"
"epoch: 88, Train Loss: 0.199763, Train Acc: 0.883179, Eval Loss: 0.195286, Eval Acc: 0.887263, PSNR: 14.921655"
"epoch: 89, Train Loss: 0.199157, Train Acc: 0.883612, Eval Loss: 0.194857, Eval Acc: 0.887856, PSNR: 16.228948"
"epoch: 90, Train Loss: 0.198735, Train Acc: 0.883512, Eval Loss: 0.194902, Eval Acc: 0.887757, PSNR: 16.605386"
"epoch: 91, Train Loss: 0.198222, Train Acc: 0.884295, Eval Loss: 0.193723, Eval Acc: 0.888350, PSNR: 14.934697"
"epoch: 92, Train Loss: 0.197476, Train Acc: 0.884012, Eval Loss: 0.193266, Eval Acc: 0.890328, PSNR: 15.236603"
"epoch: 93, Train Loss: 0.197061, Train Acc: 0.884528, Eval Loss: 0.192961, Eval Acc: 0.889636, PSNR: 16.663815"
"epoch: 94, Train Loss: 0.196623, Train Acc: 0.884845, Eval Loss: 0.192167, Eval Acc: 0.886768, PSNR: 17.905185"
"epoch: 95, Train Loss: 0.196133, Train Acc: 0.884911, Eval Loss: 0.192109, Eval Acc: 0.889834, PSNR: 15.553753"
"epoch: 96, Train Loss: 0.195590, Train Acc: 0.884478, Eval Loss: 0.191387, Eval Acc: 0.889339, PSNR: 16.694325"
"epoch: 97, Train Loss: 0.195263, Train Acc: 0.885711, Eval Loss: 0.191091, Eval Acc: 0.890131, PSNR: 16.459597"
"epoch: 98, Train Loss: 0.194718, Train Acc: 0.885928, Eval Loss: 0.190535, Eval Acc: 0.890032, PSNR: 15.072497"
"epoch: 99, Train Loss: 0.194157, Train Acc: 0.885394, Eval Loss: 0.189966, Eval Acc: 0.888944, PSNR: 16.000000"
Training Start
