Training Start
Compression Rate: 0.8
SNR Value: 8
"epoch: 0, Train Loss: 1.007816, Train Acc: 0.218583, Eval Loss: 0.868106, Eval Acc: 0.478540, PSNR: 3.294588"
"epoch: 56, Train Loss: 0.218294, Train Acc: 0.878115, Eval Loss: 0.213931, Eval Acc: 0.881824, PSNR: 13.337998"
"epoch: 57, Train Loss: 0.217459, Train Acc: 0.879314, Eval Loss: 0.213198, Eval Acc: 0.884098, PSNR: 14.116073"
"epoch: 58, Train Loss: 0.216620, Train Acc: 0.880031, Eval Loss: 0.212247, Eval Acc: 0.882318, PSNR: 14.936483"
"epoch: 59, Train Loss: 0.215884, Train Acc: 0.880181, Eval Loss: 0.211572, Eval Acc: 0.881725, PSNR: 14.861234"
"epoch: 60, Train Loss: 0.215064, Train Acc: 0.880414, Eval Loss: 0.210810, Eval Acc: 0.883208, PSNR: 13.481502"
"epoch: 61, Train Loss: 0.214344, Train Acc: 0.880580, Eval Loss: 0.210220, Eval Acc: 0.882615, PSNR: 14.263002"
"epoch: 62, Train Loss: 0.213703, Train Acc: 0.880347, Eval Loss: 0.209367, Eval Acc: 0.883900, PSNR: 14.548047"
"epoch: 63, Train Loss: 0.212927, Train Acc: 0.880664, Eval Loss: 0.208808, Eval Acc: 0.883208, PSNR: 15.211580"
"epoch: 64, Train Loss: 0.212140, Train Acc: 0.881097, Eval Loss: 0.208057, Eval Acc: 0.884691, PSNR: 17.583289"
"epoch: 65, Train Loss: 0.211507, Train Acc: 0.880930, Eval Loss: 0.207301, Eval Acc: 0.883208, PSNR: 15.193230"
"epoch: 66, Train Loss: 0.210767, Train Acc: 0.882279, Eval Loss: 0.206457, Eval Acc: 0.885186, PSNR: 14.197289"
"epoch: 67, Train Loss: 0.210074, Train Acc: 0.882862, Eval Loss: 0.205729, Eval Acc: 0.884790, PSNR: 13.893834"
"epoch: 68, Train Loss: 0.209409, Train Acc: 0.882363, Eval Loss: 0.205147, Eval Acc: 0.885384, PSNR: 15.932535"
"epoch: 69, Train Loss: 0.208758, Train Acc: 0.882446, Eval Loss: 0.204476, Eval Acc: 0.885977, PSNR: 15.649153"
"epoch: 70, Train Loss: 0.208082, Train Acc: 0.882596, Eval Loss: 0.203900, Eval Acc: 0.887460, PSNR: 15.869403"
"epoch: 71, Train Loss: 0.207381, Train Acc: 0.882413, Eval Loss: 0.203345, Eval Acc: 0.886867, PSNR: 15.703272"
"epoch: 72, Train Loss: 0.206744, Train Acc: 0.882929, Eval Loss: 0.202655, Eval Acc: 0.884889, PSNR: 14.770690"
"epoch: 73, Train Loss: 0.206206, Train Acc: 0.882862, Eval Loss: 0.202125, Eval Acc: 0.886274, PSNR: 16.040455"
"epoch: 74, Train Loss: 0.205554, Train Acc: 0.883212, Eval Loss: 0.201413, Eval Acc: 0.885680, PSNR: 16.497517"
"epoch: 75, Train Loss: 0.204903, Train Acc: 0.882829, Eval Loss: 0.200701, Eval Acc: 0.885581, PSNR: 14.995708"
"epoch: 76, Train Loss: 0.204313, Train Acc: 0.884128, Eval Loss: 0.200300, Eval Acc: 0.886768, PSNR: 16.574880"
"epoch: 77, Train Loss: 0.203650, Train Acc: 0.883979, Eval Loss: 0.199784, Eval Acc: 0.886274, PSNR: 14.255590"
"epoch: 78, Train Loss: 0.203173, Train Acc: 0.883962, Eval Loss: 0.199034, Eval Acc: 0.887460, PSNR: 16.119957"
"epoch: 79, Train Loss: 0.202641, Train Acc: 0.883995, Eval Loss: 0.198359, Eval Acc: 0.886373, PSNR: 14.998794"
"epoch: 80, Train Loss: 0.201918, Train Acc: 0.884761, Eval Loss: 0.197980, Eval Acc: 0.887263, PSNR: 15.595983"
"epoch: 81, Train Loss: 0.201314, Train Acc: 0.884911, Eval Loss: 0.197420, Eval Acc: 0.886472, PSNR: 15.268325"
"epoch: 82, Train Loss: 0.200777, Train Acc: 0.885544, Eval Loss: 0.196812, Eval Acc: 0.886570, PSNR: 16.402053"
"epoch: 83, Train Loss: 0.200272, Train Acc: 0.885145, Eval Loss: 0.196276, Eval Acc: 0.889241, PSNR: 16.333698"
"epoch: 84, Train Loss: 0.199672, Train Acc: 0.884795, Eval Loss: 0.195903, Eval Acc: 0.887757, PSNR: 17.060686"
"epoch: 85, Train Loss: 0.199143, Train Acc: 0.885611, Eval Loss: 0.195294, Eval Acc: 0.887065, PSNR: 15.795499"
"epoch: 86, Train Loss: 0.198567, Train Acc: 0.886111, Eval Loss: 0.194775, Eval Acc: 0.887955, PSNR: 16.331016"
"epoch: 87, Train Loss: 0.198126, Train Acc: 0.886344, Eval Loss: 0.193973, Eval Acc: 0.890526, PSNR: 15.310443"
"epoch: 88, Train Loss: 0.197697, Train Acc: 0.886227, Eval Loss: 0.193787, Eval Acc: 0.888350, PSNR: 15.603852"
"epoch: 89, Train Loss: 0.197125, Train Acc: 0.885911, Eval Loss: 0.193107, Eval Acc: 0.887164, PSNR: 15.678966"
"epoch: 90, Train Loss: 0.196635, Train Acc: 0.885961, Eval Loss: 0.192645, Eval Acc: 0.889339, PSNR: 16.313645"
"epoch: 91, Train Loss: 0.196050, Train Acc: 0.886610, Eval Loss: 0.192183, Eval Acc: 0.890131, PSNR: 16.485218"
"epoch: 92, Train Loss: 0.195582, Train Acc: 0.886511, Eval Loss: 0.191801, Eval Acc: 0.889142, PSNR: 15.949419"
"epoch: 93, Train Loss: 0.195046, Train Acc: 0.887210, Eval Loss: 0.191281, Eval Acc: 0.891021, PSNR: 16.149432"
"epoch: 94, Train Loss: 0.194570, Train Acc: 0.887410, Eval Loss: 0.190610, Eval Acc: 0.891218, PSNR: 15.648856"
"epoch: 95, Train Loss: 0.194104, Train Acc: 0.887843, Eval Loss: 0.190232, Eval Acc: 0.890526, PSNR: 16.362972"
"epoch: 96, Train Loss: 0.193577, Train Acc: 0.887510, Eval Loss: 0.189539, Eval Acc: 0.892603, PSNR: 15.858383"
"epoch: 97, Train Loss: 0.193120, Train Acc: 0.887193, Eval Loss: 0.189278, Eval Acc: 0.889834, PSNR: 17.279385"
"epoch: 98, Train Loss: 0.192689, Train Acc: 0.887610, Eval Loss: 0.188769, Eval Acc: 0.888548, PSNR: 16.851506"
"epoch: 99, Train Loss: 0.192197, Train Acc: 0.887677, Eval Loss: 0.188306, Eval Acc: 0.889735, PSNR: 17.554315"
Training Start
