Training Start
Compression Rate: 0.8
SNR Value: 6
"epoch: 0, Train Loss: 1.005641, Train Acc: 0.234725, Eval Loss: 0.866826, Eval Acc: 0.455004, PSNR: 1.975308"
"epoch: 65, Train Loss: 0.212342, Train Acc: 0.879031, Eval Loss: 0.208330, Eval Acc: 0.882021, PSNR: 16.081213"
"epoch: 66, Train Loss: 0.211585, Train Acc: 0.880380, Eval Loss: 0.207543, Eval Acc: 0.884889, PSNR: 15.418930"
"epoch: 67, Train Loss: 0.210969, Train Acc: 0.879564, Eval Loss: 0.206983, Eval Acc: 0.884988, PSNR: 13.715350"
"epoch: 68, Train Loss: 0.210113, Train Acc: 0.880847, Eval Loss: 0.206104, Eval Acc: 0.883406, PSNR: 16.871612"
"epoch: 69, Train Loss: 0.209563, Train Acc: 0.881080, Eval Loss: 0.205673, Eval Acc: 0.882812, PSNR: 15.473969"
"epoch: 70, Train Loss: 0.208881, Train Acc: 0.880880, Eval Loss: 0.204826, Eval Acc: 0.883406, PSNR: 15.216073"
"epoch: 71, Train Loss: 0.208321, Train Acc: 0.880347, Eval Loss: 0.204191, Eval Acc: 0.887460, PSNR: 14.991776"
"epoch: 72, Train Loss: 0.207622, Train Acc: 0.881480, Eval Loss: 0.203760, Eval Acc: 0.884691, PSNR: 15.027849"
"epoch: 73, Train Loss: 0.206927, Train Acc: 0.882246, Eval Loss: 0.202936, Eval Acc: 0.886373, PSNR: 16.342549"
"epoch: 74, Train Loss: 0.206236, Train Acc: 0.881613, Eval Loss: 0.202317, Eval Acc: 0.885779, PSNR: 15.233751"
"epoch: 75, Train Loss: 0.205813, Train Acc: 0.882013, Eval Loss: 0.201836, Eval Acc: 0.886966, PSNR: 15.611205"
"epoch: 76, Train Loss: 0.205100, Train Acc: 0.882746, Eval Loss: 0.201135, Eval Acc: 0.886472, PSNR: 15.281414"
"epoch: 77, Train Loss: 0.204590, Train Acc: 0.882479, Eval Loss: 0.200223, Eval Acc: 0.888252, PSNR: 14.996037"
"epoch: 78, Train Loss: 0.203830, Train Acc: 0.883179, Eval Loss: 0.200269, Eval Acc: 0.884889, PSNR: 16.247179"
"epoch: 79, Train Loss: 0.203362, Train Acc: 0.883845, Eval Loss: 0.199250, Eval Acc: 0.889043, PSNR: 14.604480"
"epoch: 80, Train Loss: 0.202909, Train Acc: 0.883379, Eval Loss: 0.199078, Eval Acc: 0.888449, PSNR: 15.704384"
"epoch: 81, Train Loss: 0.202326, Train Acc: 0.882379, Eval Loss: 0.198242, Eval Acc: 0.886768, PSNR: 14.621309"
"epoch: 82, Train Loss: 0.201628, Train Acc: 0.883379, Eval Loss: 0.197761, Eval Acc: 0.886570, PSNR: 16.621811"
"epoch: 83, Train Loss: 0.200950, Train Acc: 0.883562, Eval Loss: 0.197177, Eval Acc: 0.889241, PSNR: 15.692021"
"epoch: 84, Train Loss: 0.200472, Train Acc: 0.884745, Eval Loss: 0.196457, Eval Acc: 0.890131, PSNR: 15.569330"
"epoch: 85, Train Loss: 0.199954, Train Acc: 0.884645, Eval Loss: 0.196013, Eval Acc: 0.888647, PSNR: 15.257883"
"epoch: 86, Train Loss: 0.199355, Train Acc: 0.884778, Eval Loss: 0.195360, Eval Acc: 0.888449, PSNR: 15.005970"
"epoch: 87, Train Loss: 0.198939, Train Acc: 0.884228, Eval Loss: 0.194894, Eval Acc: 0.889636, PSNR: 16.280667"
"epoch: 88, Train Loss: 0.198368, Train Acc: 0.885344, Eval Loss: 0.194392, Eval Acc: 0.888746, PSNR: 16.696712"
"epoch: 89, Train Loss: 0.197890, Train Acc: 0.885095, Eval Loss: 0.194062, Eval Acc: 0.888845, PSNR: 15.665674"
"epoch: 90, Train Loss: 0.197315, Train Acc: 0.885961, Eval Loss: 0.193490, Eval Acc: 0.891515, PSNR: 15.065859"
"epoch: 91, Train Loss: 0.196899, Train Acc: 0.884495, Eval Loss: 0.192968, Eval Acc: 0.889636, PSNR: 16.334804"
"epoch: 92, Train Loss: 0.196330, Train Acc: 0.885278, Eval Loss: 0.192545, Eval Acc: 0.889636, PSNR: 16.324631"
"epoch: 93, Train Loss: 0.195844, Train Acc: 0.885028, Eval Loss: 0.192081, Eval Acc: 0.888944, PSNR: 17.290420"
"epoch: 94, Train Loss: 0.195310, Train Acc: 0.885744, Eval Loss: 0.191339, Eval Acc: 0.890229, PSNR: 16.386394"
"epoch: 95, Train Loss: 0.194857, Train Acc: 0.886494, Eval Loss: 0.190917, Eval Acc: 0.889537, PSNR: 17.016480"
"epoch: 96, Train Loss: 0.194388, Train Acc: 0.886177, Eval Loss: 0.190633, Eval Acc: 0.889636, PSNR: 16.324801"
"epoch: 97, Train Loss: 0.193828, Train Acc: 0.886277, Eval Loss: 0.190019, Eval Acc: 0.889339, PSNR: 16.621568"
"epoch: 98, Train Loss: 0.193419, Train Acc: 0.887027, Eval Loss: 0.189331, Eval Acc: 0.891021, PSNR: 16.100810"
"epoch: 99, Train Loss: 0.193047, Train Acc: 0.886044, Eval Loss: 0.189098, Eval Acc: 0.891416, PSNR: 15.699450"
Training Start
