Training Start
Compression Rate: 0.8
SNR Value: 9
"epoch: 0, Train Loss: 1.010622, Train Acc: 0.205257, Eval Loss: 0.861988, Eval Acc: 0.455103, PSNR: 2.928541"
"epoch: 15, Train Loss: 0.282820, Train Acc: 0.843700, Eval Loss: 0.277038, Eval Acc: 0.850079, PSNR: 11.903602"
"epoch: 16, Train Loss: 0.279139, Train Acc: 0.846549, Eval Loss: 0.273342, Eval Acc: 0.852354, PSNR: 12.032378"
"epoch: 17, Train Loss: 0.275779, Train Acc: 0.847148, Eval Loss: 0.270038, Eval Acc: 0.854430, PSNR: 10.103120"
"epoch: 18, Train Loss: 0.272597, Train Acc: 0.849997, Eval Loss: 0.267116, Eval Acc: 0.854529, PSNR: 9.734936"
"epoch: 19, Train Loss: 0.269723, Train Acc: 0.851429, Eval Loss: 0.264290, Eval Acc: 0.856606, PSNR: 12.360949"
"epoch: 20, Train Loss: 0.266944, Train Acc: 0.853711, Eval Loss: 0.261828, Eval Acc: 0.858188, PSNR: 11.627300"
"epoch: 21, Train Loss: 0.264528, Train Acc: 0.854994, Eval Loss: 0.259151, Eval Acc: 0.860957, PSNR: 11.314893"
"epoch: 22, Train Loss: 0.262094, Train Acc: 0.856710, Eval Loss: 0.256908, Eval Acc: 0.858089, PSNR: 12.888160"
"epoch: 23, Train Loss: 0.259899, Train Acc: 0.857709, Eval Loss: 0.254731, Eval Acc: 0.860067, PSNR: 13.304943"
"epoch: 24, Train Loss: 0.257785, Train Acc: 0.858675, Eval Loss: 0.252903, Eval Acc: 0.863232, PSNR: 12.332704"
"epoch: 25, Train Loss: 0.255661, Train Acc: 0.860374, Eval Loss: 0.250831, Eval Acc: 0.862540, PSNR: 12.613902"
"epoch: 26, Train Loss: 0.253828, Train Acc: 0.861124, Eval Loss: 0.248979, Eval Acc: 0.865803, PSNR: 13.653972"
"epoch: 27, Train Loss: 0.251984, Train Acc: 0.862273, Eval Loss: 0.247013, Eval Acc: 0.864320, PSNR: 11.749688"
"epoch: 28, Train Loss: 0.250098, Train Acc: 0.863073, Eval Loss: 0.245436, Eval Acc: 0.865803, PSNR: 13.711313"
"epoch: 29, Train Loss: 0.248575, Train Acc: 0.863889, Eval Loss: 0.243718, Eval Acc: 0.868176, PSNR: 12.191644"
"epoch: 30, Train Loss: 0.246923, Train Acc: 0.864739, Eval Loss: 0.242151, Eval Acc: 0.867188, PSNR: 13.722485"
"epoch: 31, Train Loss: 0.245411, Train Acc: 0.865338, Eval Loss: 0.240673, Eval Acc: 0.867385, PSNR: 14.857188"
"epoch: 32, Train Loss: 0.243787, Train Acc: 0.866288, Eval Loss: 0.239018, Eval Acc: 0.870352, PSNR: 12.648846"
"epoch: 33, Train Loss: 0.242411, Train Acc: 0.866704, Eval Loss: 0.237835, Eval Acc: 0.869660, PSNR: 13.629695"
"epoch: 34, Train Loss: 0.240981, Train Acc: 0.868104, Eval Loss: 0.236434, Eval Acc: 0.871539, PSNR: 13.359893"
"epoch: 35, Train Loss: 0.239605, Train Acc: 0.868603, Eval Loss: 0.235005, Eval Acc: 0.870550, PSNR: 12.655228"
"epoch: 36, Train Loss: 0.238341, Train Acc: 0.869086, Eval Loss: 0.233754, Eval Acc: 0.871934, PSNR: 12.849508"
"epoch: 37, Train Loss: 0.237054, Train Acc: 0.869303, Eval Loss: 0.232529, Eval Acc: 0.872627, PSNR: 14.381798"
"epoch: 38, Train Loss: 0.235801, Train Acc: 0.870003, Eval Loss: 0.231294, Eval Acc: 0.871440, PSNR: 14.228915"
"epoch: 39, Train Loss: 0.234547, Train Acc: 0.870802, Eval Loss: 0.229971, Eval Acc: 0.873121, PSNR: 13.284286"
"epoch: 40, Train Loss: 0.233359, Train Acc: 0.871135, Eval Loss: 0.229044, Eval Acc: 0.874110, PSNR: 12.740328"
"epoch: 41, Train Loss: 0.232236, Train Acc: 0.871469, Eval Loss: 0.227823, Eval Acc: 0.873714, PSNR: 14.113716"
"epoch: 42, Train Loss: 0.231220, Train Acc: 0.871985, Eval Loss: 0.226675, Eval Acc: 0.874308, PSNR: 14.438871"
"epoch: 43, Train Loss: 0.230101, Train Acc: 0.872768, Eval Loss: 0.225855, Eval Acc: 0.874802, PSNR: 14.416046"
"epoch: 44, Train Loss: 0.229034, Train Acc: 0.873118, Eval Loss: 0.224627, Eval Acc: 0.874011, PSNR: 13.142223"
"epoch: 45, Train Loss: 0.227994, Train Acc: 0.873501, Eval Loss: 0.223637, Eval Acc: 0.875989, PSNR: 14.697420"
"epoch: 46, Train Loss: 0.227039, Train Acc: 0.873851, Eval Loss: 0.222659, Eval Acc: 0.874604, PSNR: 13.716483"
"epoch: 47, Train Loss: 0.226039, Train Acc: 0.874833, Eval Loss: 0.221545, Eval Acc: 0.876483, PSNR: 13.231559"
"epoch: 48, Train Loss: 0.224920, Train Acc: 0.874800, Eval Loss: 0.220639, Eval Acc: 0.875890, PSNR: 13.464083"
"epoch: 49, Train Loss: 0.224060, Train Acc: 0.874917, Eval Loss: 0.219989, Eval Acc: 0.878659, PSNR: 14.033837"
"epoch: 50, Train Loss: 0.223103, Train Acc: 0.876099, Eval Loss: 0.218755, Eval Acc: 0.877373, PSNR: 14.603746"
"epoch: 51, Train Loss: 0.222301, Train Acc: 0.876433, Eval Loss: 0.217865, Eval Acc: 0.877571, PSNR: 14.315702"
"epoch: 52, Train Loss: 0.221389, Train Acc: 0.876399, Eval Loss: 0.217013, Eval Acc: 0.880736, PSNR: 14.356816"
"epoch: 53, Train Loss: 0.220546, Train Acc: 0.877099, Eval Loss: 0.216024, Eval Acc: 0.878263, PSNR: 13.724246"
"epoch: 54, Train Loss: 0.219639, Train Acc: 0.877682, Eval Loss: 0.215293, Eval Acc: 0.880934, PSNR: 14.724446"
"epoch: 55, Train Loss: 0.218817, Train Acc: 0.877898, Eval Loss: 0.214477, Eval Acc: 0.880044, PSNR: 13.535368"
"epoch: 56, Train Loss: 0.217951, Train Acc: 0.878382, Eval Loss: 0.213718, Eval Acc: 0.879153, PSNR: 14.822743"
"epoch: 57, Train Loss: 0.217166, Train Acc: 0.878082, Eval Loss: 0.212859, Eval Acc: 0.880934, PSNR: 14.710019"
"epoch: 58, Train Loss: 0.216396, Train Acc: 0.878965, Eval Loss: 0.212053, Eval Acc: 0.880934, PSNR: 14.060727"
"epoch: 59, Train Loss: 0.215597, Train Acc: 0.879048, Eval Loss: 0.211220, Eval Acc: 0.882615, PSNR: 15.493190"
"epoch: 60, Train Loss: 0.214832, Train Acc: 0.879664, Eval Loss: 0.210514, Eval Acc: 0.883900, PSNR: 14.181562"
"epoch: 61, Train Loss: 0.214112, Train Acc: 0.880081, Eval Loss: 0.209731, Eval Acc: 0.881626, PSNR: 13.946496"
"epoch: 62, Train Loss: 0.213299, Train Acc: 0.879664, Eval Loss: 0.209114, Eval Acc: 0.882911, PSNR: 15.756553"
"epoch: 63, Train Loss: 0.212619, Train Acc: 0.879997, Eval Loss: 0.208357, Eval Acc: 0.882911, PSNR: 16.210643"
"epoch: 64, Train Loss: 0.211858, Train Acc: 0.880647, Eval Loss: 0.207731, Eval Acc: 0.882021, PSNR: 15.358854"
"epoch: 65, Train Loss: 0.211099, Train Acc: 0.881130, Eval Loss: 0.207033, Eval Acc: 0.883900, PSNR: 15.893656"
"epoch: 66, Train Loss: 0.210466, Train Acc: 0.880714, Eval Loss: 0.206200, Eval Acc: 0.882911, PSNR: 15.980767"
"epoch: 67, Train Loss: 0.209708, Train Acc: 0.881963, Eval Loss: 0.205610, Eval Acc: 0.883406, PSNR: 17.501062"
"epoch: 68, Train Loss: 0.209049, Train Acc: 0.881580, Eval Loss: 0.204832, Eval Acc: 0.884197, PSNR: 14.187434"
"epoch: 69, Train Loss: 0.208452, Train Acc: 0.882463, Eval Loss: 0.204071, Eval Acc: 0.885186, PSNR: 15.427404"
"epoch: 70, Train Loss: 0.207780, Train Acc: 0.881630, Eval Loss: 0.203781, Eval Acc: 0.886175, PSNR: 15.762704"
"epoch: 71, Train Loss: 0.207075, Train Acc: 0.882213, Eval Loss: 0.203022, Eval Acc: 0.885977, PSNR: 16.324213"
"epoch: 72, Train Loss: 0.206430, Train Acc: 0.882163, Eval Loss: 0.202406, Eval Acc: 0.884988, PSNR: 14.534337"
"epoch: 73, Train Loss: 0.205786, Train Acc: 0.882846, Eval Loss: 0.201713, Eval Acc: 0.886076, PSNR: 15.950313"
"epoch: 74, Train Loss: 0.205211, Train Acc: 0.883462, Eval Loss: 0.201079, Eval Acc: 0.886274, PSNR: 16.377367"
"epoch: 75, Train Loss: 0.204568, Train Acc: 0.882929, Eval Loss: 0.200658, Eval Acc: 0.884790, PSNR: 15.774710"
"epoch: 76, Train Loss: 0.203993, Train Acc: 0.883562, Eval Loss: 0.199830, Eval Acc: 0.887263, PSNR: 15.759094"
"epoch: 77, Train Loss: 0.203297, Train Acc: 0.884162, Eval Loss: 0.199290, Eval Acc: 0.885483, PSNR: 16.222276"
"epoch: 78, Train Loss: 0.202717, Train Acc: 0.884062, Eval Loss: 0.198519, Eval Acc: 0.885581, PSNR: 14.988161"
"epoch: 79, Train Loss: 0.202218, Train Acc: 0.884412, Eval Loss: 0.198056, Eval Acc: 0.886966, PSNR: 14.674216"
"epoch: 80, Train Loss: 0.201600, Train Acc: 0.884078, Eval Loss: 0.197484, Eval Acc: 0.887757, PSNR: 15.029761"
"epoch: 81, Train Loss: 0.201103, Train Acc: 0.883962, Eval Loss: 0.196848, Eval Acc: 0.887362, PSNR: 16.205372"
"epoch: 82, Train Loss: 0.200407, Train Acc: 0.884928, Eval Loss: 0.196465, Eval Acc: 0.886175, PSNR: 15.750396"
"epoch: 83, Train Loss: 0.199892, Train Acc: 0.885411, Eval Loss: 0.195977, Eval Acc: 0.887658, PSNR: 15.595329"
"epoch: 84, Train Loss: 0.199409, Train Acc: 0.885694, Eval Loss: 0.195230, Eval Acc: 0.887856, PSNR: 17.513017"
"epoch: 85, Train Loss: 0.198773, Train Acc: 0.885128, Eval Loss: 0.194679, Eval Acc: 0.887955, PSNR: 17.016602"
"epoch: 86, Train Loss: 0.198175, Train Acc: 0.885228, Eval Loss: 0.194451, Eval Acc: 0.888647, PSNR: 15.347381"
"epoch: 87, Train Loss: 0.197799, Train Acc: 0.886511, Eval Loss: 0.193780, Eval Acc: 0.887559, PSNR: 17.328841"
"epoch: 88, Train Loss: 0.197187, Train Acc: 0.885394, Eval Loss: 0.193264, Eval Acc: 0.887460, PSNR: 14.475171"
"epoch: 89, Train Loss: 0.196690, Train Acc: 0.886327, Eval Loss: 0.192808, Eval Acc: 0.889537, PSNR: 16.958700"
"epoch: 90, Train Loss: 0.196133, Train Acc: 0.886244, Eval Loss: 0.192246, Eval Acc: 0.888350, PSNR: 16.736541"
"epoch: 91, Train Loss: 0.195580, Train Acc: 0.886827, Eval Loss: 0.191829, Eval Acc: 0.888252, PSNR: 16.347303"
"epoch: 92, Train Loss: 0.195093, Train Acc: 0.887044, Eval Loss: 0.191176, Eval Acc: 0.889537, PSNR: 16.576401"
"epoch: 93, Train Loss: 0.194643, Train Acc: 0.887027, Eval Loss: 0.190527, Eval Acc: 0.890625, PSNR: 16.307765"
"epoch: 94, Train Loss: 0.194268, Train Acc: 0.886511, Eval Loss: 0.190132, Eval Acc: 0.889241, PSNR: 16.243721"
"epoch: 95, Train Loss: 0.193758, Train Acc: 0.886910, Eval Loss: 0.189885, Eval Acc: 0.889537, PSNR: 16.383085"
"epoch: 96, Train Loss: 0.193221, Train Acc: 0.887493, Eval Loss: 0.189508, Eval Acc: 0.889142, PSNR: 15.838614"
"epoch: 97, Train Loss: 0.192887, Train Acc: 0.887427, Eval Loss: 0.188827, Eval Acc: 0.888449, PSNR: 15.599254"
"epoch: 98, Train Loss: 0.192310, Train Acc: 0.887693, Eval Loss: 0.188409, Eval Acc: 0.890328, PSNR: 17.550332"
"epoch: 99, Train Loss: 0.191823, Train Acc: 0.888543, Eval Loss: 0.187720, Eval Acc: 0.889142, PSNR: 16.397804"
Training Start
