Training Start
Compression Rate: 0.8
SNR Value: 3
"epoch: 0, Train Loss: 0.962778, Train Acc: 0.290578, Eval Loss: 0.803119, Eval Acc: 0.503461, PSNR: 4.119241"
"epoch: 65, Train Loss: 0.213532, Train Acc: 0.877066, Eval Loss: 0.209618, Eval Acc: 0.881626, PSNR: 16.384010"
"epoch: 66, Train Loss: 0.212716, Train Acc: 0.877682, Eval Loss: 0.209305, Eval Acc: 0.881527, PSNR: 16.742263"
"epoch: 67, Train Loss: 0.212185, Train Acc: 0.877715, Eval Loss: 0.208513, Eval Acc: 0.881922, PSNR: 15.521801"
"epoch: 68, Train Loss: 0.211322, Train Acc: 0.877815, Eval Loss: 0.207766, Eval Acc: 0.882219, PSNR: 16.944351"
"epoch: 69, Train Loss: 0.210667, Train Acc: 0.878098, Eval Loss: 0.207077, Eval Acc: 0.882417, PSNR: 15.417676"
"epoch: 70, Train Loss: 0.210216, Train Acc: 0.878298, Eval Loss: 0.206950, Eval Acc: 0.880439, PSNR: 16.952475"
"epoch: 71, Train Loss: 0.209646, Train Acc: 0.877649, Eval Loss: 0.205947, Eval Acc: 0.881824, PSNR: 14.333208"
"epoch: 72, Train Loss: 0.208738, Train Acc: 0.878815, Eval Loss: 0.205343, Eval Acc: 0.882615, PSNR: 14.570167"
"epoch: 73, Train Loss: 0.208383, Train Acc: 0.878731, Eval Loss: 0.204930, Eval Acc: 0.882911, PSNR: 15.543015"
"epoch: 74, Train Loss: 0.207688, Train Acc: 0.879248, Eval Loss: 0.204028, Eval Acc: 0.883010, PSNR: 15.362423"
"epoch: 75, Train Loss: 0.207210, Train Acc: 0.879631, Eval Loss: 0.203243, Eval Acc: 0.884593, PSNR: 15.735554"
"epoch: 76, Train Loss: 0.206515, Train Acc: 0.879897, Eval Loss: 0.203013, Eval Acc: 0.885878, PSNR: 15.563327"
"epoch: 77, Train Loss: 0.205891, Train Acc: 0.880530, Eval Loss: 0.202262, Eval Acc: 0.885384, PSNR: 16.735127"
"epoch: 78, Train Loss: 0.205433, Train Acc: 0.879081, Eval Loss: 0.201857, Eval Acc: 0.885680, PSNR: 15.186571"
"epoch: 79, Train Loss: 0.204801, Train Acc: 0.879664, Eval Loss: 0.201310, Eval Acc: 0.885779, PSNR: 16.717051"
"epoch: 80, Train Loss: 0.204258, Train Acc: 0.879897, Eval Loss: 0.200538, Eval Acc: 0.885087, PSNR: 15.383625"
"epoch: 81, Train Loss: 0.203406, Train Acc: 0.880097, Eval Loss: 0.200039, Eval Acc: 0.885384, PSNR: 16.466464"
"epoch: 82, Train Loss: 0.202874, Train Acc: 0.881197, Eval Loss: 0.199523, Eval Acc: 0.883604, PSNR: 15.265503"
"epoch: 83, Train Loss: 0.202602, Train Acc: 0.881180, Eval Loss: 0.198909, Eval Acc: 0.884988, PSNR: 15.573684"
"epoch: 84, Train Loss: 0.201951, Train Acc: 0.881163, Eval Loss: 0.198487, Eval Acc: 0.884889, PSNR: 15.300779"
"epoch: 85, Train Loss: 0.201419, Train Acc: 0.881663, Eval Loss: 0.197945, Eval Acc: 0.885384, PSNR: 16.670859"
"epoch: 86, Train Loss: 0.200851, Train Acc: 0.881363, Eval Loss: 0.197520, Eval Acc: 0.887460, PSNR: 16.667574"
"epoch: 87, Train Loss: 0.200322, Train Acc: 0.882763, Eval Loss: 0.197032, Eval Acc: 0.885186, PSNR: 17.481483"
"epoch: 88, Train Loss: 0.199704, Train Acc: 0.882979, Eval Loss: 0.196308, Eval Acc: 0.885581, PSNR: 16.287051"
"epoch: 89, Train Loss: 0.199334, Train Acc: 0.882346, Eval Loss: 0.196010, Eval Acc: 0.883999, PSNR: 17.187614"
"epoch: 90, Train Loss: 0.198819, Train Acc: 0.882229, Eval Loss: 0.195545, Eval Acc: 0.885285, PSNR: 17.579954"
"epoch: 91, Train Loss: 0.198520, Train Acc: 0.882296, Eval Loss: 0.194599, Eval Acc: 0.888647, PSNR: 18.030109"
"epoch: 92, Train Loss: 0.197930, Train Acc: 0.882779, Eval Loss: 0.194390, Eval Acc: 0.885285, PSNR: 17.099329"
"epoch: 93, Train Loss: 0.197367, Train Acc: 0.882613, Eval Loss: 0.193757, Eval Acc: 0.885483, PSNR: 15.311852"
"epoch: 94, Train Loss: 0.196962, Train Acc: 0.882379, Eval Loss: 0.193188, Eval Acc: 0.888054, PSNR: 17.724366"
"epoch: 95, Train Loss: 0.196345, Train Acc: 0.883212, Eval Loss: 0.193238, Eval Acc: 0.885680, PSNR: 15.865859"
"epoch: 96, Train Loss: 0.196039, Train Acc: 0.883029, Eval Loss: 0.192585, Eval Acc: 0.884098, PSNR: 17.937746"
"epoch: 97, Train Loss: 0.195577, Train Acc: 0.883246, Eval Loss: 0.192220, Eval Acc: 0.887460, PSNR: 16.122184"
"epoch: 98, Train Loss: 0.195079, Train Acc: 0.882796, Eval Loss: 0.191555, Eval Acc: 0.887065, PSNR: 18.442194"
"epoch: 99, Train Loss: 0.194493, Train Acc: 0.882946, Eval Loss: 0.191108, Eval Acc: 0.886076, PSNR: 18.713252"
Training Start
