Training Start
Compression Rate: 0.8
SNR Value: 4
"epoch: 0, Train Loss: 0.974702, Train Acc: 0.276103, Eval Loss: 0.820721, Eval Acc: 0.516317, PSNR: 2.778040"
"epoch: 35, Train Loss: 0.242282, Train Acc: 0.867404, Eval Loss: 0.238347, Eval Acc: 0.868275, PSNR: 11.874414"
"epoch: 36, Train Loss: 0.240929, Train Acc: 0.866521, Eval Loss: 0.236870, Eval Acc: 0.867979, PSNR: 15.784150"
"epoch: 37, Train Loss: 0.239612, Train Acc: 0.868054, Eval Loss: 0.235726, Eval Acc: 0.871835, PSNR: 13.835757"
"epoch: 38, Train Loss: 0.238337, Train Acc: 0.867104, Eval Loss: 0.234353, Eval Acc: 0.870649, PSNR: 13.504750"
"epoch: 39, Train Loss: 0.237252, Train Acc: 0.869570, Eval Loss: 0.233454, Eval Acc: 0.870055, PSNR: 13.473391"
"epoch: 40, Train Loss: 0.236043, Train Acc: 0.870186, Eval Loss: 0.231943, Eval Acc: 0.871737, PSNR: 14.067579"
"epoch: 41, Train Loss: 0.234916, Train Acc: 0.870619, Eval Loss: 0.230938, Eval Acc: 0.871440, PSNR: 12.374157"
"epoch: 42, Train Loss: 0.233651, Train Acc: 0.871235, Eval Loss: 0.229945, Eval Acc: 0.874506, PSNR: 14.473956"
"epoch: 43, Train Loss: 0.232581, Train Acc: 0.870769, Eval Loss: 0.228494, Eval Acc: 0.874506, PSNR: 12.210399"
"epoch: 44, Train Loss: 0.231499, Train Acc: 0.871135, Eval Loss: 0.227852, Eval Acc: 0.874703, PSNR: 14.056661"
"epoch: 45, Train Loss: 0.230702, Train Acc: 0.871702, Eval Loss: 0.227035, Eval Acc: 0.873319, PSNR: 12.743238"
"epoch: 46, Train Loss: 0.229447, Train Acc: 0.872884, Eval Loss: 0.225994, Eval Acc: 0.876286, PSNR: 13.713959"
"epoch: 47, Train Loss: 0.228584, Train Acc: 0.872518, Eval Loss: 0.225185, Eval Acc: 0.873714, PSNR: 14.327470"
"epoch: 48, Train Loss: 0.227530, Train Acc: 0.873984, Eval Loss: 0.223852, Eval Acc: 0.875000, PSNR: 13.199751"
"epoch: 49, Train Loss: 0.226790, Train Acc: 0.874534, Eval Loss: 0.223102, Eval Acc: 0.874604, PSNR: 13.574520"
"epoch: 50, Train Loss: 0.225652, Train Acc: 0.875616, Eval Loss: 0.221622, Eval Acc: 0.876978, PSNR: 14.850624"
"epoch: 51, Train Loss: 0.225051, Train Acc: 0.875067, Eval Loss: 0.220975, Eval Acc: 0.877275, PSNR: 14.511988"
"epoch: 52, Train Loss: 0.224003, Train Acc: 0.875250, Eval Loss: 0.220371, Eval Acc: 0.874802, PSNR: 13.108625"
"epoch: 53, Train Loss: 0.223129, Train Acc: 0.876049, Eval Loss: 0.219523, Eval Acc: 0.878659, PSNR: 13.877208"
"epoch: 54, Train Loss: 0.222103, Train Acc: 0.875483, Eval Loss: 0.218775, Eval Acc: 0.876879, PSNR: 13.633336"
"epoch: 55, Train Loss: 0.221530, Train Acc: 0.875750, Eval Loss: 0.217931, Eval Acc: 0.877472, PSNR: 15.140080"
"epoch: 56, Train Loss: 0.220674, Train Acc: 0.875700, Eval Loss: 0.216458, Eval Acc: 0.879648, PSNR: 14.609347"
"epoch: 57, Train Loss: 0.219783, Train Acc: 0.876999, Eval Loss: 0.216343, Eval Acc: 0.879945, PSNR: 14.487676"
"epoch: 58, Train Loss: 0.218946, Train Acc: 0.878232, Eval Loss: 0.215506, Eval Acc: 0.878758, PSNR: 13.310952"
"epoch: 59, Train Loss: 0.218259, Train Acc: 0.877199, Eval Loss: 0.214780, Eval Acc: 0.879252, PSNR: 14.771159"
"epoch: 60, Train Loss: 0.217428, Train Acc: 0.878082, Eval Loss: 0.213673, Eval Acc: 0.881922, PSNR: 15.338274"
"epoch: 61, Train Loss: 0.216733, Train Acc: 0.878248, Eval Loss: 0.213422, Eval Acc: 0.878659, PSNR: 15.514978"
"epoch: 62, Train Loss: 0.216037, Train Acc: 0.877332, Eval Loss: 0.212423, Eval Acc: 0.880340, PSNR: 16.290688"
"epoch: 63, Train Loss: 0.215401, Train Acc: 0.878182, Eval Loss: 0.211873, Eval Acc: 0.880241, PSNR: 15.626982"
"epoch: 64, Train Loss: 0.214620, Train Acc: 0.878581, Eval Loss: 0.210930, Eval Acc: 0.880637, PSNR: 15.216887"
"epoch: 65, Train Loss: 0.213812, Train Acc: 0.878765, Eval Loss: 0.210459, Eval Acc: 0.880835, PSNR: 16.156137"
"epoch: 66, Train Loss: 0.213204, Train Acc: 0.879214, Eval Loss: 0.209560, Eval Acc: 0.883900, PSNR: 14.668339"
"epoch: 67, Train Loss: 0.212390, Train Acc: 0.879964, Eval Loss: 0.209019, Eval Acc: 0.881032, PSNR: 15.867399"
"epoch: 68, Train Loss: 0.211813, Train Acc: 0.879614, Eval Loss: 0.208220, Eval Acc: 0.878362, PSNR: 13.222680"
"epoch: 69, Train Loss: 0.211212, Train Acc: 0.879631, Eval Loss: 0.207589, Eval Acc: 0.883900, PSNR: 14.472164"
"epoch: 70, Train Loss: 0.210513, Train Acc: 0.880564, Eval Loss: 0.206989, Eval Acc: 0.883604, PSNR: 15.624749"
"epoch: 71, Train Loss: 0.209753, Train Acc: 0.879797, Eval Loss: 0.206360, Eval Acc: 0.882120, PSNR: 14.875000"
"epoch: 72, Train Loss: 0.209128, Train Acc: 0.880997, Eval Loss: 0.205586, Eval Acc: 0.881527, PSNR: 16.115989"
"epoch: 73, Train Loss: 0.208513, Train Acc: 0.881047, Eval Loss: 0.204998, Eval Acc: 0.884593, PSNR: 14.311976"
"epoch: 74, Train Loss: 0.207986, Train Acc: 0.881263, Eval Loss: 0.204389, Eval Acc: 0.886175, PSNR: 15.300730"
"epoch: 75, Train Loss: 0.207328, Train Acc: 0.881846, Eval Loss: 0.203578, Eval Acc: 0.884889, PSNR: 15.869648"
"epoch: 76, Train Loss: 0.206746, Train Acc: 0.880580, Eval Loss: 0.203313, Eval Acc: 0.882318, PSNR: 14.861236"
"epoch: 77, Train Loss: 0.206110, Train Acc: 0.882429, Eval Loss: 0.202418, Eval Acc: 0.886175, PSNR: 14.885338"
"epoch: 78, Train Loss: 0.205530, Train Acc: 0.882313, Eval Loss: 0.202558, Eval Acc: 0.881428, PSNR: 17.506005"
"epoch: 79, Train Loss: 0.204901, Train Acc: 0.882479, Eval Loss: 0.201573, Eval Acc: 0.883109, PSNR: 16.804173"
"epoch: 80, Train Loss: 0.204462, Train Acc: 0.882729, Eval Loss: 0.200481, Eval Acc: 0.885483, PSNR: 16.534389"
"epoch: 81, Train Loss: 0.203971, Train Acc: 0.882862, Eval Loss: 0.200435, Eval Acc: 0.885878, PSNR: 15.776709"
"epoch: 82, Train Loss: 0.203305, Train Acc: 0.883346, Eval Loss: 0.199580, Eval Acc: 0.884296, PSNR: 16.666447"
"epoch: 83, Train Loss: 0.202592, Train Acc: 0.883595, Eval Loss: 0.199122, Eval Acc: 0.885186, PSNR: 15.882426"
"epoch: 84, Train Loss: 0.202224, Train Acc: 0.883495, Eval Loss: 0.198864, Eval Acc: 0.885483, PSNR: 16.961934"
"epoch: 85, Train Loss: 0.201619, Train Acc: 0.883679, Eval Loss: 0.198194, Eval Acc: 0.885878, PSNR: 16.690004"
"epoch: 86, Train Loss: 0.201098, Train Acc: 0.883612, Eval Loss: 0.197455, Eval Acc: 0.883801, PSNR: 14.645738"
"epoch: 87, Train Loss: 0.200560, Train Acc: 0.883745, Eval Loss: 0.196996, Eval Acc: 0.886076, PSNR: 16.119741"
"epoch: 88, Train Loss: 0.200026, Train Acc: 0.884128, Eval Loss: 0.196713, Eval Acc: 0.885384, PSNR: 16.516699"
"epoch: 89, Train Loss: 0.199627, Train Acc: 0.884145, Eval Loss: 0.195836, Eval Acc: 0.887263, PSNR: 16.168859"
"epoch: 90, Train Loss: 0.199049, Train Acc: 0.883995, Eval Loss: 0.195426, Eval Acc: 0.886570, PSNR: 16.323799"
"epoch: 91, Train Loss: 0.198508, Train Acc: 0.884512, Eval Loss: 0.195091, Eval Acc: 0.886472, PSNR: 15.840831"
"epoch: 92, Train Loss: 0.198101, Train Acc: 0.884711, Eval Loss: 0.194918, Eval Acc: 0.884691, PSNR: 16.132511"
"epoch: 93, Train Loss: 0.197394, Train Acc: 0.885744, Eval Loss: 0.193870, Eval Acc: 0.889933, PSNR: 14.245778"
"epoch: 94, Train Loss: 0.197029, Train Acc: 0.885578, Eval Loss: 0.193723, Eval Acc: 0.887460, PSNR: 16.153286"
"epoch: 95, Train Loss: 0.196494, Train Acc: 0.886361, Eval Loss: 0.193192, Eval Acc: 0.888252, PSNR: 17.401679"
"epoch: 96, Train Loss: 0.196096, Train Acc: 0.885811, Eval Loss: 0.192588, Eval Acc: 0.888153, PSNR: 14.840229"
"epoch: 97, Train Loss: 0.195531, Train Acc: 0.884895, Eval Loss: 0.192054, Eval Acc: 0.886867, PSNR: 16.733151"
"epoch: 98, Train Loss: 0.195218, Train Acc: 0.886427, Eval Loss: 0.191793, Eval Acc: 0.886175, PSNR: 16.991985"
"epoch: 99, Train Loss: 0.194679, Train Acc: 0.886394, Eval Loss: 0.191162, Eval Acc: 0.888647, PSNR: 15.088349"
Training Start
